,income
18234,0.708
18235,0.971
18236,0.036
18237,0.0
18238,0.188
18239,0.233
18240,0.672
18241,0.948
18242,0.0
18243,0.002
18244,0.0
18245,0.09
18246,0.0
18247,0.215
18248,0.826
18249,0.006
18250,0.127
18251,0.992
18252,0.885
18253,0.0
18254,0.006
18255,0.224
18256,0.0
18257,0.003
18258,0.742
18259,0.0
18260,0.022
18261,0.002
18262,0.861
18263,0.001
18264,0.209
18265,0.837
18266,0.015
18267,0.144
18268,0.001
18269,0.003
18270,0.617
18271,0.179
18272,0.231
18273,0.017
18274,0.48
18275,0.912
18276,0.189
18277,0.288
18278,0.076
18279,0.164
18280,0.005
18281,0.008
18282,0.233
18283,0.233
18284,0.993
18285,0.891
18286,0.852
18287,0.787
18288,0.0
18289,0.092
18290,0.001
18291,0.344
18292,0.008
18293,0.0
18294,0.0
18295,0.0
18296,0.039
18297,0.95
18298,0.003
18299,0.0
18300,0.957
18301,0.032
18302,0.123
18303,0.067
18304,0.699
18305,0.0
18306,0.003
18307,0.005
18308,0.338
18309,0.761
18310,0.001
18311,0.465
18312,0.025
18313,0.066
18314,0.936
18315,0.954
18316,0.0
18317,0.013
18318,0.32
18319,0.002
18320,0.237
18321,0.676
18322,0.187
18323,0.917
18324,0.148
18325,0.005
18326,0.143
18327,0.0
18328,0.412
18329,0.001
18330,0.02
18331,0.005
18332,0.279
18333,0.211
18334,0.016
18335,0.202
18336,0.338
18337,0.777
18338,0.016
18339,0.002
18340,0.011
18341,0.85
18342,0.192
18343,0.0
18344,0.027
18345,0.0
18346,0.017
18347,0.038
18348,0.003
18349,0.0
18350,0.905
18351,0.0
18352,0.96
18353,0.048
18354,0.017
18355,0.015
18356,0.003
18357,0.983
18358,0.061
18359,0.006
18360,0.646
18361,0.0
18362,0.0
18363,0.0
18364,0.96
18365,0.027
18366,0.076
18367,0.083
18368,0.07
18369,0.095
18370,0.053
18371,0.055
18372,0.0
18373,0.996
18374,0.165
18375,0.0
18376,0.06
18377,0.454
18378,0.829
18379,0.169
18380,0.16
18381,0.123
18382,0.001
18383,0.0
18384,0.004
18385,0.867
18386,0.009
18387,0.844
18388,0.001
18389,0.008
18390,0.018
18391,0.0
18392,0.018
18393,0.021
18394,0.809
18395,0.023
18396,0.129
18397,0.0
18398,0.083
18399,0.323
18400,0.03
18401,0.92
18402,0.152
18403,0.915
18404,0.0
18405,0.085
18406,0.279
18407,0.005
18408,0.998
18409,0.979
18410,0.136
18411,0.013
18412,0.943
18413,0.036
18414,0.868
18415,0.0
18416,0.001
18417,0.001
18418,0.889
18419,0.01
18420,0.015
18421,0.001
18422,0.003
18423,0.218
18424,0.0
18425,0.003
18426,0.001
18427,0.272
18428,0.029
18429,0.006
18430,0.39
18431,0.124
18432,0.005
18433,0.113
18434,0.001
18435,0.095
18436,0.129
18437,0.222
18438,0.005
18439,0.034
18440,0.36
18441,0.005
18442,0.106
18443,0.889
18444,0.031
18445,0.001
18446,0.004
18447,0.0
18448,0.114
18449,0.021
18450,0.869
18451,0.183
18452,0.763
18453,0.937
18454,0.207
18455,0.65
18456,0.0
18457,0.778
18458,0.648
18459,0.586
18460,0.0
18461,0.0
18462,0.67
18463,0.985
18464,0.009
18465,0.002
18466,0.051
18467,0.0
18468,0.795
18469,0.0
18470,0.0
18471,0.145
18472,0.003
18473,0.936
18474,0.0
18475,0.0
18476,0.034
18477,0.001
18478,0.0
18479,0.843
18480,0.001
18481,0.492
18482,0.77
18483,0.196
18484,0.131
18485,0.277
18486,0.011
18487,0.001
18488,0.009
18489,0.81
18490,0.001
18491,0.058
18492,0.099
18493,0.739
18494,0.732
18495,0.255
18496,0.081
18497,0.814
18498,0.001
18499,0.161
18500,0.056
18501,0.005
18502,0.01
18503,0.026
18504,0.008
18505,0.01
18506,0.146
18507,0.063
18508,0.25
18509,0.01
18510,0.0
18511,0.562
18512,0.029
18513,0.002
18514,0.0
18515,0.003
18516,0.0
18517,0.0
18518,0.0
18519,0.933
18520,0.1
18521,0.161
18522,0.847
18523,0.006
18524,0.009
18525,0.0
18526,0.0
18527,0.923
18528,0.75
18529,0.345
18530,0.945
18531,0.783
18532,0.006
18533,0.003
18534,0.055
18535,0.636
18536,0.848
18537,0.003
18538,0.891
18539,0.0
18540,0.101
18541,0.986
18542,0.849
18543,0.008
18544,0.008
18545,0.098
18546,0.0
18547,0.012
18548,0.0
18549,0.005
18550,0.05
18551,0.354
18552,0.0
18553,0.222
18554,0.147
18555,0.0
18556,0.071
18557,0.305
18558,0.03
18559,0.016
18560,0.05
18561,0.008
18562,0.06
18563,0.0
18564,0.001
18565,0.222
18566,0.818
18567,0.14
18568,0.162
18569,0.291
18570,0.023
18571,0.992
18572,0.358
18573,0.988
18574,0.0
18575,0.994
18576,0.0
18577,0.001
18578,0.017
18579,0.087
18580,0.001
18581,0.0
18582,0.204
18583,0.036
18584,0.002
18585,0.088
18586,0.917
18587,0.004
18588,0.778
18589,0.0
18590,0.005
18591,0.108
18592,0.0
18593,0.002
18594,0.06
18595,0.212
18596,0.063
18597,0.582
18598,1.0
18599,0.014
18600,0.005
18601,0.01
18602,0.739
18603,0.236
18604,0.089
18605,0.003
18606,0.0
18607,0.013
18608,0.004
18609,0.0
18610,0.007
18611,0.005
18612,0.736
18613,0.021
18614,0.0
18615,0.712
18616,0.021
18617,0.0
18618,0.006
18619,0.085
18620,0.007
18621,0.002
18622,0.016
18623,0.956
18624,0.923
18625,0.016
18626,0.004
18627,0.101
18628,0.002
18629,0.279
18630,0.0
18631,0.0
18632,0.997
18633,0.995
18634,0.001
18635,0.068
18636,0.016
18637,0.973
18638,0.005
18639,0.041
18640,0.0
18641,0.096
18642,0.879
18643,0.764
18644,0.002
18645,0.0
18646,0.007
18647,0.338
18648,0.703
18649,0.061
18650,0.001
18651,0.825
18652,0.0
18653,0.759
18654,1.0
18655,0.0
18656,0.002
18657,0.692
18658,0.033
18659,0.028
18660,0.984
18661,0.006
18662,0.69
18663,0.004
18664,0.02
18665,0.903
18666,0.031
18667,0.009
18668,0.007
18669,0.993
18670,0.004
18671,0.304
18672,0.004
18673,0.748
18674,0.852
18675,0.751
18676,0.009
18677,0.055
18678,0.926
18679,0.001
18680,0.93
18681,1.0
18682,0.081
18683,0.0
18684,0.999
18685,0.022
18686,0.308
18687,0.188
18688,0.016
18689,0.029
18690,0.047
18691,0.156
18692,0.0
18693,0.129
18694,0.0
18695,0.98
18696,0.081
18697,0.366
18698,0.0
18699,0.103
18700,0.002
18701,0.011
18702,0.921
18703,0.069
18704,0.533
18705,0.059
18706,0.088
18707,0.836
18708,0.003
18709,0.78
18710,0.072
18711,0.108
18712,0.238
18713,0.005
18714,0.133
18715,0.669
18716,0.127
18717,0.034
18718,0.872
18719,0.001
18720,0.01
18721,0.0
18722,0.201
18723,0.007
18724,0.004
18725,0.665
18726,0.0
18727,0.027
18728,0.038
18729,0.992
18730,0.122
18731,0.014
18732,0.066
18733,0.785
18734,0.001
18735,0.106
18736,0.369
18737,0.0
18738,0.15
18739,0.854
18740,0.277
18741,0.002
18742,0.04
18743,0.055
18744,0.005
18745,0.001
18746,0.005
18747,0.0
18748,0.0
18749,0.0
18750,0.0
18751,0.011
18752,0.004
18753,0.0
18754,0.0
18755,0.013
18756,0.022
18757,0.0
18758,0.053
18759,0.0
18760,0.006
18761,0.016
18762,0.004
18763,0.624
18764,0.256
18765,0.003
18766,0.0
18767,0.02
18768,0.03
18769,0.097
18770,0.001
18771,0.0
18772,0.061
18773,0.993
18774,0.005
18775,0.0
18776,0.165
18777,0.638
18778,0.176
18779,0.856
18780,0.012
18781,0.347
18782,0.005
18783,0.3
18784,0.0
18785,0.082
18786,0.001
18787,0.022
18788,0.081
18789,0.262
18790,0.001
18791,0.006
18792,0.236
18793,0.061
18794,0.223
18795,0.0
18796,0.197
18797,0.898
18798,0.0
18799,0.0
18800,0.019
18801,0.007
18802,0.11
18803,0.011
18804,0.034
18805,0.102
18806,0.091
18807,0.0
18808,0.008
18809,0.996
18810,0.002
18811,0.0
18812,0.97
18813,0.007
18814,0.97
18815,0.217
18816,0.1
18817,0.978
18818,0.016
18819,0.006
18820,0.062
18821,0.032
18822,0.048
18823,0.001
18824,0.004
18825,0.784
18826,0.804
18827,0.985
18828,0.707
18829,0.011
18830,0.006
18831,0.028
18832,0.081
18833,0.004
18834,0.048
18835,0.826
18836,0.0
18837,0.001
18838,0.245
18839,0.138
18840,0.199
18841,0.0
18842,0.006
18843,0.032
18844,0.008
18845,0.014
18846,0.0
18847,0.972
18848,0.443
18849,0.003
18850,0.077
18851,0.004
18852,0.866
18853,0.892
18854,0.0
18855,0.002
18856,0.015
18857,0.003
18858,0.087
18859,0.324
18860,0.755
18861,0.035
18862,0.055
18863,0.021
18864,0.575
18865,0.0
18866,0.062
18867,0.017
18868,0.062
18869,0.086
18870,0.002
18871,0.933
18872,0.565
18873,0.64
18874,0.135
18875,0.255
18876,0.19
18877,0.0
18878,0.817
18879,0.729
18880,0.002
18881,0.136
18882,0.995
18883,0.665
18884,0.001
18885,0.023
18886,0.207
18887,0.793
18888,0.803
18889,0.019
18890,0.874
18891,0.011
18892,0.636
18893,0.926
18894,0.0
18895,0.777
18896,0.074
18897,0.013
18898,0.969
18899,0.786
18900,0.087
18901,0.009
18902,0.021
18903,0.029
18904,0.009
18905,0.001
18906,0.981
18907,0.189
18908,0.004
18909,0.035
18910,0.733
18911,0.213
18912,0.122
18913,0.877
18914,0.905
18915,0.031
18916,0.826
18917,0.929
18918,0.749
18919,0.025
18920,0.002
18921,0.0
18922,0.003
18923,0.963
18924,0.0
18925,0.121
18926,0.011
18927,0.716
18928,0.221
18929,0.124
18930,0.839
18931,0.003
18932,0.714
18933,0.006
18934,0.172
18935,0.789
18936,0.0
18937,0.0
18938,0.795
18939,0.078
18940,0.005
18941,0.935
18942,0.004
18943,0.74
18944,0.002
18945,0.0
18946,0.007
18947,0.518
18948,0.997
18949,0.032
18950,0.004
18951,0.236
18952,0.096
18953,0.122
18954,0.213
18955,0.784
18956,0.0
18957,0.028
18958,0.052
18959,0.073
18960,0.985
18961,0.719
18962,0.403
18963,0.008
18964,0.0
18965,0.14
18966,0.084
18967,0.008
18968,0.008
18969,0.005
18970,0.0
18971,0.99
18972,0.0
18973,0.23
18974,0.001
18975,0.054
18976,0.007
18977,0.063
18978,0.009
18979,0.21
18980,0.674
18981,0.002
18982,0.759
18983,0.002
18984,0.045
18985,0.015
18986,0.027
18987,1.0
18988,0.003
18989,0.005
18990,0.991
18991,0.009
18992,0.138
18993,0.02
18994,0.085
18995,0.017
18996,0.125
18997,0.001
18998,0.29
18999,0.634
19000,0.08
19001,0.296
19002,0.999
19003,0.0
19004,0.002
19005,0.699
19006,0.991
19007,0.002
19008,0.108
19009,0.0
19010,0.016
19011,0.007
19012,0.183
19013,0.058
19014,0.778
19015,0.439
19016,0.006
19017,0.131
19018,0.005
19019,0.0
19020,0.058
19021,0.0
19022,0.748
19023,0.668
19024,0.0
19025,0.996
19026,0.0
19027,0.813
19028,0.795
19029,0.503
19030,0.001
19031,0.771
19032,0.145
19033,0.004
19034,0.003
19035,0.006
19036,0.951
19037,0.849
19038,0.045
19039,0.269
19040,0.246
19041,0.208
19042,0.017
19043,0.006
19044,0.003
19045,0.005
19046,0.11
19047,0.017
19048,0.0
19049,0.063
19050,0.011
19051,0.006
19052,0.46
19053,0.019
19054,0.089
19055,0.012
19056,0.009
19057,0.018
19058,0.008
19059,0.005
19060,0.013
19061,0.001
19062,0.736
19063,0.095
19064,0.006
19065,0.257
19066,0.136
19067,0.0
19068,0.609
19069,0.832
19070,0.06
19071,0.001
19072,0.847
19073,0.08
19074,0.111
19075,0.836
19076,0.121
19077,0.005
19078,0.848
19079,0.01
19080,0.994
19081,0.0
19082,0.082
19083,0.084
19084,0.977
19085,0.823
19086,0.002
19087,0.037
19088,1.0
19089,0.042
19090,0.0
19091,0.0
19092,0.062
19093,0.105
19094,0.0
19095,0.004
19096,0.0
19097,0.204
19098,0.168
19099,0.016
19100,0.0
19101,0.277
19102,0.0
19103,0.047
19104,0.0
19105,0.878
19106,0.001
19107,0.022
19108,0.822
19109,0.0
19110,0.005
19111,0.002
19112,0.017
19113,0.029
19114,0.007
19115,0.293
19116,0.074
19117,0.059
19118,0.151
19119,0.092
19120,0.822
19121,0.99
19122,0.016
19123,0.002
19124,0.02
19125,0.0
19126,0.218
19127,0.111
19128,0.029
19129,0.135
19130,0.979
19131,0.002
19132,0.165
19133,0.992
19134,0.0
19135,0.0
19136,0.382
19137,0.012
19138,0.144
19139,0.052
19140,0.754
19141,0.049
19142,0.126
19143,0.974
19144,0.004
19145,0.0
19146,0.011
19147,0.024
19148,0.017
19149,0.0
19150,0.026
19151,0.218
19152,0.188
19153,0.012
19154,0.91
19155,0.148
19156,0.992
19157,0.04
19158,0.007
19159,0.0
19160,0.112
19161,0.023
19162,0.041
19163,0.002
19164,0.144
19165,0.058
19166,0.982
19167,0.018
19168,0.016
19169,0.126
19170,0.135
19171,0.017
19172,0.023
19173,0.0
19174,0.006
19175,0.131
19176,0.002
19177,0.109
19178,0.043
19179,0.037
19180,0.008
19181,0.009
19182,0.191
19183,0.01
19184,0.0
19185,0.14
19186,0.0
19187,0.318
19188,0.0
19189,0.023
19190,0.0
19191,0.0
19192,0.037
19193,0.97
19194,0.012
19195,0.022
19196,0.065
19197,0.003
19198,0.943
19199,0.003
19200,0.004
19201,0.005
19202,0.446
19203,0.026
19204,0.806
19205,0.002
19206,0.0
19207,0.006
19208,0.172
19209,0.0
19210,0.102
19211,0.0
19212,0.012
19213,0.001
19214,0.701
19215,0.007
19216,0.086
19217,0.017
19218,0.016
19219,0.959
19220,0.337
19221,0.032
19222,0.002
19223,0.009
19224,0.0
19225,0.754
19226,0.02
19227,0.021
19228,0.03
19229,0.0
19230,0.066
19231,0.052
19232,0.001
19233,0.062
19234,0.0
19235,0.008
19236,0.0
19237,0.004
19238,0.0
19239,0.0
19240,0.003
19241,0.0
19242,0.0
19243,0.025
19244,0.006
19245,0.163
19246,0.033
19247,0.971
19248,0.0
19249,0.664
19250,0.834
19251,0.005
19252,0.767
19253,0.001
19254,0.686
19255,0.0
19256,0.017
19257,0.498
19258,0.105
19259,0.161
19260,0.003
19261,0.031
19262,0.003
19263,0.085
19264,0.901
19265,0.098
19266,0.002
19267,0.0
19268,0.0
19269,0.059
19270,0.907
19271,0.024
19272,0.831
19273,0.0
19274,0.051
19275,0.131
19276,0.005
19277,0.015
19278,0.005
19279,0.008
19280,0.954
19281,0.647
19282,0.98
19283,0.071
19284,0.047
19285,0.003
19286,0.007
19287,0.022
19288,0.088
19289,0.005
19290,0.0
19291,0.976
19292,0.719
19293,0.003
19294,0.871
19295,0.009
19296,0.04
19297,0.035
19298,0.964
19299,0.051
19300,0.168
19301,0.008
19302,0.153
19303,0.0
19304,0.039
19305,0.048
19306,0.01
19307,0.002
19308,0.057
19309,0.359
19310,0.86
19311,0.0
19312,0.004
19313,0.0
19314,0.663
19315,0.0
19316,0.002
19317,0.514
19318,0.019
19319,0.005
19320,0.0
19321,0.001
19322,0.1
19323,0.999
19324,0.094
19325,0.806
19326,0.935
19327,0.001
19328,0.017
19329,0.011
19330,0.063
19331,0.002
19332,0.006
19333,0.982
19334,0.252
19335,0.625
19336,0.005
19337,0.157
19338,0.0
19339,0.053
19340,0.0
19341,0.916
19342,0.309
19343,0.006
19344,0.028
19345,0.742
19346,0.766
19347,0.868
19348,0.827
19349,0.168
19350,0.12
19351,0.045
19352,0.076
19353,0.953
19354,0.929
19355,0.912
19356,0.812
19357,0.061
19358,0.028
19359,0.001
19360,0.062
19361,0.182
19362,0.004
19363,0.991
19364,0.376
19365,0.0
19366,0.006
19367,1.0
19368,0.767
19369,0.688
19370,0.9
19371,0.0
19372,0.015
19373,0.151
19374,0.0
19375,0.191
19376,0.016
19377,0.0
19378,0.978
19379,0.07
19380,0.0
19381,0.131
19382,0.537
19383,0.012
19384,0.074
19385,0.014
19386,0.275
19387,0.701
19388,0.0
19389,0.251
19390,0.005
19391,0.042
19392,0.0
19393,0.103
19394,0.169
19395,0.274
19396,0.016
19397,0.021
19398,0.173
19399,0.114
19400,0.006
19401,0.046
19402,0.0
19403,0.0
19404,0.455
19405,0.013
19406,0.0
19407,0.0
19408,0.0
19409,0.0
19410,0.997
19411,0.001
19412,0.029
19413,0.001
19414,0.883
19415,0.001
19416,0.726
19417,0.695
19418,0.001
19419,0.583
19420,0.014
19421,0.0
19422,0.014
19423,0.001
19424,0.019
19425,0.082
19426,0.005
19427,0.0
19428,0.0
19429,0.08
19430,0.001
19431,0.0
19432,0.0
19433,0.69
19434,0.846
19435,0.016
19436,0.257
19437,0.786
19438,0.998
19439,0.004
19440,0.0
19441,0.159
19442,0.167
19443,0.131
19444,0.976
19445,0.761
19446,0.122
19447,0.07
19448,0.063
19449,0.571
19450,0.994
19451,0.536
19452,0.088
19453,0.034
19454,0.1
19455,0.001
19456,0.028
19457,0.003
19458,0.177
19459,0.958
19460,0.059
19461,0.0
19462,0.0
19463,0.184
19464,0.893
19465,0.0
19466,0.976
19467,0.355
19468,0.0
19469,0.001
19470,0.617
19471,0.003
19472,0.038
19473,0.23
19474,0.861
19475,0.3
19476,0.887
19477,0.0
19478,0.116
19479,0.783
19480,0.896
19481,0.001
19482,0.04
19483,0.978
19484,0.086
19485,0.22
19486,0.452
19487,0.866
19488,0.067
19489,0.253
19490,0.254
19491,0.002
19492,0.122
19493,0.0
19494,0.732
19495,0.05
19496,0.0
19497,0.914
19498,0.152
19499,0.897
19500,0.029
19501,0.87
19502,0.882
19503,0.0
19504,0.78
19505,0.003
19506,0.896
19507,0.689
19508,0.078
19509,0.005
19510,0.753
19511,0.036
19512,0.0
19513,0.041
19514,0.01
19515,0.022
19516,0.056
19517,0.0
19518,0.043
19519,0.107
19520,0.169
19521,0.0
19522,0.236
19523,0.184
19524,0.0
19525,0.715
19526,0.004
19527,0.009
19528,0.0
19529,0.141
19530,0.134
19531,0.866
19532,0.009
19533,0.0
19534,0.007
19535,0.102
19536,0.33
19537,0.066
19538,0.0
19539,0.001
19540,0.015
19541,0.052
19542,0.055
19543,0.977
19544,0.007
19545,0.001
19546,0.002
19547,0.0
19548,0.057
19549,0.805
19550,0.855
19551,0.046
19552,0.0
19553,0.023
19554,0.042
19555,0.995
19556,0.005
19557,0.97
19558,0.026
19559,0.972
19560,0.001
19561,0.007
19562,0.241
19563,0.933
19564,0.093
19565,0.017
19566,0.176
19567,0.407
19568,0.889
19569,0.704
19570,0.116
19571,0.022
19572,0.005
19573,0.0
19574,0.993
19575,0.006
19576,0.971
19577,0.847
19578,0.05
19579,0.01
19580,0.003
19581,0.04
19582,0.0
19583,0.017
19584,0.113
19585,0.684
19586,0.001
19587,0.133
19588,0.0
19589,0.026
19590,0.009
19591,0.072
19592,0.044
19593,0.009
19594,0.077
19595,0.99
19596,0.011
19597,0.0
19598,0.236
19599,0.008
19600,0.052
19601,0.011
19602,0.044
19603,0.005
19604,0.224
19605,0.0
19606,0.0
19607,0.66
19608,0.084
19609,0.038
19610,0.0
19611,0.057
19612,0.005
19613,0.008
19614,0.003
19615,0.963
19616,0.061
19617,0.933
19618,0.019
19619,0.0
19620,0.015
19621,0.221
19622,0.002
19623,0.842
19624,0.0
19625,0.0
19626,0.305
19627,0.813
19628,0.095
19629,0.0
19630,0.014
19631,0.967
19632,0.009
19633,0.006
19634,0.001
19635,0.912
19636,0.866
19637,0.047
19638,0.006
19639,0.006
19640,0.035
19641,0.0
19642,0.005
19643,1.0
19644,0.822
19645,0.295
19646,0.071
19647,0.189
19648,0.005
19649,0.0
19650,0.645
19651,0.001
19652,0.01
19653,0.063
19654,0.186
19655,0.866
19656,0.029
19657,0.005
19658,0.108
19659,0.195
19660,0.85
19661,0.0
19662,0.018
19663,0.135
19664,0.213
19665,0.013
19666,0.0
19667,0.025
19668,0.074
19669,0.0
19670,0.037
19671,0.0
19672,0.034
19673,0.046
19674,0.029
19675,0.467
19676,0.187
19677,0.158
19678,0.005
19679,0.034
19680,0.017
19681,0.201
19682,0.078
19683,0.094
19684,0.0
19685,0.047
19686,0.002
19687,0.0
19688,0.063
19689,0.113
19690,0.062
19691,0.734
19692,0.004
19693,0.001
19694,0.044
19695,0.776
19696,0.021
19697,0.014
19698,0.009
19699,0.79
19700,0.012
19701,0.272
19702,0.202
19703,0.0
19704,0.02
19705,0.091
19706,0.003
19707,0.638
19708,0.038
19709,0.796
19710,0.041
19711,0.013
19712,0.007
19713,0.212
19714,0.001
19715,0.008
19716,0.996
19717,0.377
19718,0.649
19719,0.002
19720,0.007
19721,0.217
19722,0.507
19723,0.009
19724,0.023
19725,0.791
19726,0.726
19727,0.753
19728,0.001
19729,0.811
19730,0.012
19731,0.681
19732,0.05
19733,0.402
19734,0.0
19735,0.017
19736,0.001
19737,0.114
19738,0.066
19739,0.0
19740,0.949
19741,0.034
19742,0.0
19743,0.996
19744,0.028
19745,0.815
19746,0.041
19747,0.018
19748,0.0
19749,0.203
19750,0.008
19751,0.33
19752,0.037
19753,0.739
19754,0.153
19755,0.055
19756,0.099
19757,0.12
19758,0.017
19759,0.051
19760,0.769
19761,0.17
19762,0.0
19763,0.969
19764,0.002
19765,0.967
19766,0.006
19767,0.0
19768,0.89
19769,0.001
19770,0.493
19771,0.069
19772,0.871
19773,0.116
19774,0.001
19775,0.0
19776,0.0
19777,0.975
19778,0.011
19779,0.047
19780,0.018
19781,0.0
19782,0.003
19783,0.132
19784,0.025
19785,0.002
19786,0.087
19787,0.006
19788,0.0
19789,0.996
19790,0.267
19791,0.172
19792,0.052
19793,0.986
19794,0.764
19795,0.086
19796,0.409
19797,0.981
19798,0.044
19799,0.003
19800,0.086
19801,0.009
19802,0.006
19803,0.001
19804,0.833
19805,0.869
19806,0.003
19807,0.98
19808,0.0
19809,0.835
19810,0.967
19811,0.055
19812,0.092
19813,0.455
19814,0.142
19815,0.066
19816,0.04
19817,0.933
19818,0.002
19819,0.088
19820,0.0
19821,0.035
19822,0.748
19823,0.004
19824,0.148
19825,0.053
19826,0.0
19827,0.0
19828,0.0
19829,0.947
19830,0.059
19831,0.093
19832,0.123
19833,0.007
19834,0.001
19835,0.073
19836,0.371
19837,0.006
19838,0.155
19839,0.001
19840,0.002
19841,0.006
19842,0.983
19843,0.01
19844,0.725
19845,0.035
19846,0.001
19847,0.273
19848,0.002
19849,0.744
19850,0.712
19851,0.0
19852,0.326
19853,0.003
19854,0.688
19855,0.022
19856,0.954
19857,0.004
19858,0.107
19859,0.768
19860,0.008
19861,0.974
19862,0.178
19863,0.096
19864,0.006
19865,0.009
19866,0.99
19867,0.04
19868,0.011
19869,0.002
19870,0.042
19871,0.05
19872,0.044
19873,0.086
19874,0.012
19875,0.03
19876,0.2
19877,0.0
19878,0.017
19879,0.004
19880,0.001
19881,0.0
19882,0.237
19883,0.001
19884,0.0
19885,0.081
19886,0.039
19887,0.571
19888,0.001
19889,0.002
19890,0.031
19891,0.28
19892,0.0
19893,0.692
19894,0.001
19895,0.88
19896,0.875
19897,0.19
19898,0.831
19899,0.392
19900,0.996
19901,0.979
19902,0.0
19903,0.0
19904,0.196
19905,0.019
19906,0.001
19907,0.005
19908,0.003
19909,0.059
19910,0.009
19911,0.006
19912,0.062
19913,0.023
19914,0.007
19915,0.082
19916,0.0
19917,0.044
19918,0.0
19919,0.839
19920,0.962
19921,0.669
19922,0.11
19923,0.969
19924,0.016
19925,0.988
19926,0.077
19927,0.004
19928,0.083
19929,0.007
19930,0.017
19931,0.178
19932,0.007
19933,0.0
19934,0.001
19935,0.0
19936,0.185
19937,0.089
19938,0.922
19939,0.08
19940,0.001
19941,0.008
19942,0.372
19943,0.062
19944,0.66
19945,0.915
19946,0.004
19947,0.059
19948,0.131
19949,0.109
19950,0.794
19951,0.0
19952,0.125
19953,0.071
19954,0.0
19955,0.001
19956,0.005
19957,0.179
19958,0.0
19959,0.04
19960,0.001
19961,0.055
19962,0.2
19963,0.079
19964,0.853
19965,0.0
19966,0.0
19967,0.002
19968,0.998
19969,0.0
19970,0.038
19971,0.292
19972,0.028
19973,0.015
19974,0.025
19975,0.112
19976,0.031
19977,0.404
19978,0.005
19979,0.083
19980,0.088
19981,0.037
19982,0.204
19983,0.073
19984,0.01
19985,0.006
19986,0.0
19987,0.248
19988,0.741
19989,0.008
19990,0.006
19991,0.0
19992,0.216
19993,0.0
19994,0.025
19995,0.705
19996,0.029
19997,0.034
19998,0.761
19999,0.033
20000,0.076
20001,0.876
20002,0.087
20003,0.067
20004,0.055
20005,0.322
20006,0.0
20007,0.0
20008,0.542
20009,0.044
20010,0.723
20011,0.06
20012,0.0
20013,0.006
20014,0.724
20015,0.181
20016,0.004
20017,0.144
20018,0.022
20019,0.167
20020,0.077
20021,0.0
20022,0.002
20023,0.006
20024,0.05
20025,0.718
20026,0.433
20027,0.028
20028,0.985
20029,0.005
20030,0.016
20031,0.001
20032,0.51
20033,0.092
20034,0.077
20035,0.139
20036,0.144
20037,0.0
20038,0.047
20039,0.973
20040,0.008
20041,0.027
20042,0.661
20043,0.103
20044,0.057
20045,0.227
20046,0.899
20047,0.882
20048,0.002
20049,0.01
20050,0.301
20051,0.89
20052,0.669
20053,0.035
20054,0.0
20055,0.999
20056,0.004
20057,0.827
20058,0.061
20059,0.006
20060,0.001
20061,0.07
20062,0.004
20063,0.008
20064,0.006
20065,0.037
20066,0.012
20067,0.124
20068,0.0
20069,0.003
20070,0.035
20071,0.486
20072,0.647
20073,0.079
20074,0.981
20075,0.012
20076,0.721
20077,0.002
20078,0.017
20079,0.907
20080,0.263
20081,0.27
20082,0.108
20083,0.217
20084,0.0
20085,0.052
20086,0.003
20087,0.003
20088,0.745
20089,0.605
20090,0.032
20091,0.66
20092,0.0
20093,0.923
20094,0.0
20095,0.222
20096,0.223
20097,0.059
20098,0.942
20099,0.001
20100,0.006
20101,0.322
20102,0.004
